empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.renting,extra.returning,extra.uid,extra.bike_uids,extra.number,extra.slots
6.0,17,9beee70db0437cf4bd24078239213bb6,37.36186680025918,-121.90931528806688,Gish Rd at 1st St,2020-10-08T21:02:34.271000Z,,1602173521.0,1.0,1.0,397,,,
6.0,17,ed898b7f32d290732a31b0b519c1f7e3,37.36767805240811,-121.9187942147255,Metro Dr at Technology Dr,2020-10-08T21:02:34.275000Z,,1602179161.0,1.0,1.0,396,,,
6.0,21,219cc838b24b5ceb39af7bcd6e6c5e13,37.360854155253826,-121.90683424472809,Kerley Dr at Rosemary St,2020-10-08T21:02:34.276000Z,,1602186140.0,1.0,1.0,395,,,
10.0,9,4bbdbdf6abbdbb73cedafe47831eafd1,37.796470691622936,-122.4168576300144,Leavenworth St at Broadway,2020-10-08T21:02:34.288000Z,,1602188456.0,1.0,1.0,398,,,
8.0,10,410dd83d0d8ede1eb042192ec1e56d77,37.7692005,-122.4338119,Duboce Park,2020-10-08T21:02:34.292000Z,,1602190929.0,1.0,1.0,84,,,
9.0,20,0891ec75daf2bf9e823f4a02e21fa9fd,37.870139,-122.268422,Downtown Berkeley BART,2020-10-08T21:02:34.296000Z,,1602170153.0,1.0,1.0,245,,,
22.0,1,193169dbc243a90e9c68e9bd94763748,37.87367621459825,-122.26848721504211,Shattuck Ave at Hearst Ave,2020-10-08T21:02:34.297000Z,,1602182713.0,1.0,1.0,244,,,
20.0,3,f00345a08621722a4e680cf784706a3c,37.8677892,-122.2658964,Fulton St at Bancroft Way,2020-10-08T21:02:34.298000Z,,1602187558.0,1.0,1.0,247,,,
4.0,23,2367c9313860a8dbae94ac5045768995,37.8690599,-122.270556,Berkeley Civic Center,2020-10-08T21:02:34.299000Z,,1602189987.0,1.0,1.0,246,,,
19.0,4,6230d81b26fbf3b08d04f63a436c69f9,37.8524766,-122.2702132,Ashby BART Station,2020-10-08T21:02:34.301000Z,,1602184626.0,1.0,1.0,241,,,
13.0,6,65097799f269d187692b073a83c0d4d3,37.8660431,-122.2588044,Haste St at Telegraph Ave,2020-10-08T21:02:34.302000Z,,1602187550.0,1.0,1.0,240,,,
18.0,10,47e30e549ebbe3b8fad38f2df2f1ad59,37.8693603,-122.2543374,Bancroft Way at College Ave,2020-10-08T21:02:34.303000Z,,1602188531.0,1.0,1.0,243,,,
14.0,5,ca8bbd40ae8b3beb63c5cc63a1c73a0f,37.8559558,-122.2597949,Telegraph Ave at Ashby Ave,2020-10-08T21:02:34.306000Z,,1602185855.0,1.0,1.0,248,,,
13.0,6,1b0c18aa2600cb61c4dc8594a02f4417,37.8193814,-122.2619284,Broadway at 30th St,2020-10-08T21:02:34.379000Z,,1602175566.0,1.0,1.0,178,,,
14.0,5,1ad3234f9bd6b3e93ef20656d9111087,37.8262863,-122.2651002,MacArthur Blvd at Telegraph Ave,2020-10-08T21:02:34.381000Z,,1602155303.0,1.0,1.0,177,,,
11.0,20,6cc04baed9f0c06aa8d3f594579bc8a9,37.82840997305853,-122.26631462574005,MacArthur BART Station,2020-10-08T21:02:34.382000Z,,1602183978.0,1.0,1.0,176,,,
15.0,0,91d9780bfc14a91941e7762b36f7d3d5,37.8359455,-122.2623663,49th St at Telegraph Ave,2020-10-08T21:02:34.383000Z,,1602120879.0,0.0,0.0,175,,,
19.0,0,788ec24190cc2861203ff8d6ecb5d3a3,37.8368013,-122.2640037,Shattuck Ave at 51st St,2020-10-08T21:02:34.384000Z,,1602155303.0,1.0,1.0,174,,,
14.0,1,efbe528107bed4defe202f50c2d6f2c0,37.8403643,-122.2644881,Shattuck Ave at 55th St,2020-10-08T21:02:34.385000Z,,1602155304.0,1.0,1.0,173,,,
12.0,3,ab6763b2d94b0eb690addb48b9cf3827,37.8417999,-122.2515349,College Ave at Taft Ave,2020-10-08T21:02:34.397000Z,,1602155304.0,1.0,1.0,172,,,
17.0,7,1e03b246c6716378bd815f00c7a635da,37.84427875399067,-122.251900434494,Rockridge BART Station,2020-10-08T21:02:34.398000Z,,1602174813.0,1.0,1.0,171,,,
15.0,0,1736d145e5ef5447a53cc9f100701ccc,37.8444927,-122.261351,Telegraph Ave at 58th St,2020-10-08T21:02:34.399000Z,,1602160437.0,1.0,1.0,170,,,
21.0,6,edd2cf03bfbe6ade0bd14f40ae4b5ece,37.8087021,-122.2699271,Telegraph Ave at 19th St,2020-10-08T21:02:34.411000Z,,1602184936.0,1.0,1.0,183,,,
8.0,11,f54ea4118a93165223d045661a698c74,37.8126783,-122.2687726,Telegraph Ave at 23rd St,2020-10-08T21:02:34.413000Z,,1602188079.0,1.0,1.0,180,,,
21.0,6,df3ca6be81e340c4899ec6ae8c4429e4,37.8113768,-122.2651925,Grand Ave at Webster St,2020-10-08T21:02:34.422000Z,,1602185642.0,1.0,1.0,181,,,
20.0,7,b9afbe24f97e40d2168eed1c8184c07d,37.8013189,-122.2626418,Lakeside Dr at 14th St,2020-10-08T21:02:34.424000Z,,1602187584.0,1.0,1.0,186,,,
13.0,2,76b57950b5f2a4b0a4821e64bb700e24,37.8426295,-122.267738,Dover St at 57th St,2020-10-08T21:02:34.426000Z,,1602180937.0,1.0,1.0,188,,,
13.0,2,f848023d531b827a8e7c8c87173b6a4d,37.8396488,-122.2717561,Genoa St at 55th St,2020-10-08T21:02:34.428000Z,,1602186102.0,1.0,1.0,189,,,
21.0,14,b735b2cab35ea7bdaff9b2ce7413984f,37.79728,-122.398436,Davis St at Jackson St,2020-10-08T21:02:34.432000Z,,1602189332.0,1.0,1.0,11,,,
13.0,18,db937467876feef9bb1695c3ea31779c,37.795001,-122.39997,Clay St at Battery St,2020-10-08T21:02:34.446000Z,,1602186412.0,1.0,1.0,14,,,
11.0,15,f64d35757bf16e8af5a408a9c72af91e,37.792251,-122.397086,Embarcadero BART Station (Beale St at Market St),2020-10-08T21:02:34.448000Z,,1602188804.0,1.0,1.0,17,,,
11.0,24,6c229502dbd727e48d9b7970dabbd21f,37.788975,-122.403452,Post St at Kearny St,2020-10-08T21:02:34.451000Z,,1602189514.0,1.0,1.0,19,,,
10.0,1,0794b05a99e808986301411273356796,37.85022187449679,-122.26017236709595,Telegraph Ave at Alcatraz Ave,2020-10-08T21:02:34.454000Z,,1602188158.0,1.0,1.0,18,,,
8.0,11,e5a34fd23cbefa6b718d20509d1d8bdc,37.33203868095132,-121.8817663192749,5th St at San Salvador St,2020-10-08T21:02:34.479000Z,,1602155003.0,1.0,1.0,327,,,
20.0,7,c84aa30b9e135787bd06304d3b4caf88,37.788299978150825,-122.40853071212767,Union Square (Powell St at Post St),2020-10-08T21:02:34.480000Z,,1602190519.0,1.0,1.0,324,,,
14.0,13,36aa8ab83177d5f5beb83685c7f645d3,37.8007544,-122.2748943,Washington St at 8th St,2020-10-08T21:02:34.497000Z,,1602184952.0,1.0,1.0,202,,,
12.0,7,f83da983e1b1de735ef62006310c76ba,37.8401858,-122.2618225,55th St at Telegraph Ave,2020-10-08T21:02:34.500000Z,,1602186960.0,1.0,1.0,204,,,
23.0,0,ef3a4e5c05845ca17d2c2db654a2a5fa,37.8357883,-122.2516207,Broadway at Coronado Ave,2020-10-08T21:02:34.501000Z,,1602189378.0,1.0,1.0,207,,,
19.0,4,eea0a9aed0f267d94aa702cd52458754,37.8381269,-122.2512714,College Ave at Bryant Ave,2020-10-08T21:02:34.502000Z,,1602176178.0,1.0,1.0,206,,,
1.0,18,7e64ecd17d4a2708631d979da3ac4443,37.33279952386071,-121.88385039567946,4th St at San Carlos St,2020-10-08T21:02:34.505000Z,,1602186878.0,1.0,1.0,208,,,
19.0,0,a3e415a5d4437c5b8ed58f5620a2acb1,37.7735069,-122.4160402,11th St at Natoma St,2020-10-08T21:02:34.512000Z,,1602179003.0,1.0,1.0,77,,,
4.0,31,25ccddba147690ec254ca9e68d3c559d,37.7737932060887,-122.42123901844025,Market St at Franklin St,2020-10-08T21:02:34.515000Z,,1602188800.0,1.0,1.0,75,,,
19.0,8,c7bb5e8c49bf8b8165f0d7f09d620df3,37.7717933,-122.4337079,Pierce St at Haight St,2020-10-08T21:02:34.518000Z,,1602189796.0,1.0,1.0,73,,,
20.0,7,e941de3073caf24cb07ee3425c80e479,37.7730627,-122.4390777,Broderick St at Oak St,2020-10-08T21:02:34.523000Z,,1602182999.0,1.0,1.0,71,,,
18.0,13,56f53debad9975bac0223a6866f12533,37.77331087889723,-122.44429260492325,Central Ave at Fell St,2020-10-08T21:02:34.528000Z,,1602188925.0,1.0,1.0,70,,,
11.0,12,e8ac145be6193651c7de9caf2bece382,37.799953,-122.398525,The Embarcadero at Vallejo St,2020-10-08T21:02:34.546000Z,,1602184324.0,1.0,1.0,8,,,
12.0,14,d777960e181c3911183b59171cded0a8,37.7614205,-122.4264353,Mission Dolores Park,2020-10-08T21:02:34.547000Z,,1602188479.0,1.0,1.0,120,,,
9.0,14,1a07a9e1057626b3844050832a2581bf,37.7592103,-122.4213392,Mission Playground,2020-10-08T21:02:34.548000Z,,1602188954.0,1.0,1.0,121,,,
0.0,19,d77de46766fff22f98cbfff8959742da,37.7605936,-122.4148171,Folsom St at 19th St,2020-10-08T21:02:34.551000Z,,1602182572.0,1.0,1.0,123,,,
21.0,10,1a8541216cf020de1dcf4f90c8fd0919,37.7616343,-122.3906477,Esprit Park,2020-10-08T21:02:34.561000Z,,1602189757.0,1.0,1.0,126,,,
16.0,7,e8061d928a602d4e74975b184f61df6d,37.7567083,-122.421025,Valencia St at 21st St,2020-10-08T21:02:34.576000Z,,1602189496.0,1.0,1.0,127,,,
9.0,10,a861792de6f7790503849a5227a1f8c6,37.758862,-122.412544,Harrison St at 20th St,2020-10-08T21:02:34.592000Z,,1602190457.0,1.0,1.0,129,,,
7.0,12,b949f871161f40eb2949854a85a0472a,37.31975695999228,-121.89299941062927,Delmas Ave at Virginia St,2020-10-08T21:02:34.594000Z,,1602185852.0,1.0,1.0,415,,,
7.0,16,e28f658f5100e41a80d7896d356bc7f6,37.321181834267314,-121.9030898809433,Auzerais Ave at Los Gatos Creek Trail,2020-10-08T21:02:34.595000Z,,1602190026.0,1.0,1.0,416,,,
1.0,22,b063f8d6a24fea4eb06aac2817efc46b,37.32601084794081,-121.91232740879057,Park Ave at Race St,2020-10-08T21:02:34.596000Z,,1602157112.0,1.0,1.0,417,,,
15.0,11,4ceb165eadff654c51cd12c1fc44b422,37.774017937683546,-122.4238085746765,Octavia Blvd at Page St,2020-10-08T21:02:34.599000Z,,1602188594.0,1.0,1.0,411,,,
18.0,22,113b9406090fbc8b512ee504634da501,37.7328128005294,-122.43414044380188,Glen Park BART Station,2020-10-08T21:02:34.602000Z,,1602190781.0,1.0,1.0,412,,,
8.0,11,797adb11cfa7fe985918ab577db81ca3,37.720554988720636,-122.4477231502533,Balboa Park BART Station,2020-10-08T21:02:34.612000Z,,1602177230.0,1.0,1.0,413,,,
5.0,14,20506dc0614eddbe19dd917155bae3b7,37.34398467798214,-121.87438488006593,17th St at Santa Clara St,2020-10-08T21:02:34.615000Z,,1602115250.0,1.0,1.0,418,,,
5.0,10,e4484b938889737f1687d11b6ff02341,37.330698,-121.888979,San Carlos St at Market St,2020-10-08T21:02:34.617000Z,,1602155606.0,1.0,1.0,318,,,
6.0,17,3933d9199c099118951ac7cf72031c13,37.331415,-121.8932,Almaden Blvd at San Fernando St,2020-10-08T21:02:34.619000Z,,1602155605.0,1.0,1.0,313,,,
5.0,29,0cc1f03c89a4048d7b2df21d498bde14,37.329732,-121.901782,San Jose Diridon Station,2020-10-08T21:02:34.620000Z,,1602178658.0,1.0,1.0,312,,,
7.0,12,cad9a547732685a295e62323fd9aa378,37.333798,-121.886943,Paseo De San Antonio at 2nd St,2020-10-08T21:02:34.621000Z,,1602177193.0,1.0,1.0,311,,,
7.0,16,7bb8d66fe7b1db88c66142fe3da816c3,37.335885,-121.88566,San Fernando St at 4th St,2020-10-08T21:02:34.624000Z,,1602189382.0,1.0,1.0,310,,,
4.0,15,3e4a340888aa808d7bbae5d2372c06dc,37.333955,-121.877349,San Salvador St at 9th St,2020-10-08T21:02:34.632000Z,,1602190382.0,1.0,1.0,317,,,
9.0,10,74eca875c15c9468d4dbcece710bc596,37.33116799422201,-121.88693761825562,1st St at San Carlos St,2020-10-08T21:02:34.633000Z,,1602180672.0,1.0,1.0,316,,,
14.0,1,16b5b91495e0c631f87a21bdc3b2d41f,37.834174,-122.272968,Market St at 45th St,2020-10-08T21:02:34.634000Z,,1602182756.0,1.0,1.0,315,,,
5.0,6,48ae1a8e476b68de634e7f103c359b56,37.333988,-121.894902,Santa Clara St at Almaden Blvd,2020-10-08T21:02:34.636000Z,,1602155605.0,1.0,1.0,314,,,
6.0,29,e8fb930966a1c70ad954431f47ff8bc8,37.78637526861584,-122.40490436553954,Powell St BART Station (Market St at 4th St),2020-10-08T21:02:34.639000Z,,1602190292.0,1.0,1.0,3,,,
21.0,9,b347e314d1a3b9d27875b46ce3fd7f70,37.7719996,-122.3899698,China Basin St at 3rd St,2020-10-08T21:02:34.653000Z,,1602190276.0,1.0,1.0,364,,,
22.0,1,5b3c9868ef64e09442b06df5ce4ef24d,37.78045005996349,-122.43194639682768,Turk St at Fillmore St,2020-10-08T21:02:34.655000Z,,1602186296.0,1.0,1.0,365,,,
18.0,1,53defeb2bee24453f61bbcb1fe20781e,37.7317266935217,-122.3900556564331,Lane St at Revere Ave,2020-10-08T21:02:34.656000Z,,1602173364.0,1.0,1.0,362,,,
8.0,27,d94a66f24de908a615ce0a46f27a682b,37.78749210438603,-122.3982846736908,Salesforce Transit Center (Natoma St at 2nd St),2020-10-08T21:02:34.657000Z,,1602189503.0,1.0,1.0,363,,,
6.0,13,8606691b9f47d1f2c81deebf90a2a0ba,37.739853017984125,-122.38565549254417,Mendell St at Fairfax Ave,2020-10-08T21:02:34.661000Z,,1602177775.0,1.0,1.0,361,,,
12.0,11,448833b358f62bf1d1206c813f792669,37.779046658472055,-122.44729131460188,Masonic Ave at Turk St,2020-10-08T21:02:34.669000Z,,1602184109.0,1.0,1.0,380,,,
23.0,3,515b2fdc0cfb6110776790b85400f062,37.75823842417928,-122.4260938167572,20th St at Dolores St,2020-10-08T21:02:34.676000Z,,1602188886.0,1.0,1.0,381,,,
13.0,1,03cc61af40764524160f132da0f3f681,37.8505777,-122.2781754,Woolsey St at Sacramento St,2020-10-08T21:02:34.680000Z,,1602185514.0,1.0,1.0,385,,,
1.0,15,70efc46e03c990180a35965f9b1ac98c,37.752104984423575,-122.41972357034683,24th St at Bartlett St,2020-10-08T21:02:34.681000Z,,1602190874.0,1.0,1.0,386,,,
10.0,9,0a40fbe91996a7ac0b46d34871aa896b,37.73981271734901,-122.42552250623703,Randall St at Chenery St,2020-10-08T21:02:34.682000Z,,1602181007.0,1.0,1.0,387,,,
4.0,11,ff965c7f0bb892bf7053a78b4df24275,37.35288682729121,-121.88604980707169,Backesto Park (Jackson St at 13th St),2020-10-08T21:02:34.696000Z,,1602155003.0,1.0,1.0,388,,,
9.0,14,49bb4994b8e1aacd936090458544f74d,37.35306166133104,-121.89193725585936,Taylor St at 9th St,2020-10-08T21:02:34.712000Z,,1602185497.0,1.0,1.0,389,,,
20.0,11,1d2910bd99e3e2abbe63546c231cfab8,37.77452040113685,-122.4094493687153,8th St at Ringold St,2020-10-08T21:02:34.738000Z,,1602190417.0,1.0,1.0,60,,,
4.0,23,36460a8c801bc83206f3810f859f9573,37.7765126,-122.4113061,Howard St at 8th St,2020-10-08T21:02:34.743000Z,,1602190821.0,1.0,1.0,61,,,
17.0,6,d436129450e3a2223972a9b3f7134f73,37.8723555,-122.2664467,University Ave at Oxford St,2020-10-08T21:02:34.744000Z,,1602184932.0,1.0,1.0,258,,,
4.0,19,1596efd5fa00679aefd3b5d3d1b2ef26,37.866249,-122.2993708,Addison St at Fourth St,2020-10-08T21:02:34.745000Z,,1602188927.0,1.0,1.0,259,,,
19.0,4,0d5e25e4358800e347be5dd9808fabb5,37.8658466,-122.2674431,Channing Way at Shattuck Ave,2020-10-08T21:02:34.747000Z,,1602177682.0,1.0,1.0,252,,,
17.0,6,4a2e731c87e9a1e07ad0f5c8a91efd4b,37.86641794050319,-122.25379943847655,Haste St at College Ave,2020-10-08T21:02:34.748000Z,,1602180716.0,1.0,1.0,253,,,
15.0,12,1a72eda649a19404886077229827b2d3,37.873558,-122.283093,North Berkeley BART Station,2020-10-08T21:02:34.749000Z,,1602187749.0,1.0,1.0,250,,,
5.0,10,9cc649af249977ff781d4b755abd4388,37.87055532905745,-122.27972030639648,California St at University Ave,2020-10-08T21:02:34.752000Z,,1602165489.0,1.0,1.0,251,,,
10.0,5,2792606a06b63a5eb5dd0d4e78641c7c,37.875111692864444,-122.26055324077606,Hearst Ave at Euclid Ave,2020-10-08T21:02:34.753000Z,,1602185760.0,1.0,1.0,256,,,
4.0,11,569d5c153e5380ea2f286b48217ec566,37.870407115465376,-122.29967594146727,Fifth St at Delaware St,2020-10-08T21:02:34.755000Z,,1602186140.0,1.0,1.0,257,,,
9.0,6,af8c8625437ce60d8d247d158945ebd8,37.88022244590679,-122.26959228515624,Vine St at Shattuck Ave,2020-10-08T21:02:34.762000Z,,1602188673.0,1.0,1.0,254,,,
21.0,2,8be5197057004601e172a2eb9bbe1f11,37.876572549106854,-122.26952791213989,Virginia St at Shattuck Ave,2020-10-08T21:02:34.763000Z,,1602156510.0,1.0,1.0,255,,,
7.0,8,02f7cffdcfad5a5d9863c1b70a7eb17c,37.849594967776646,-122.26556897163393,Alcatraz Ave at Shattuck Ave,2020-10-08T21:02:34.815000Z,,1602156510.0,1.0,1.0,168,,,
10.0,9,ebbfe1c4b86ffc03d3be17ba20a6ec99,37.8465156,-122.2653043,Bushrod Park,2020-10-08T21:02:34.816000Z,,1602155304.0,1.0,1.0,169,,,
8.0,11,6ad0aba1d60a8bba74e69b3c7278acb8,37.814988230424156,-122.27484405040741,Isabella St at San Pablo Ave,2020-10-08T21:02:34.818000Z,,1602178917.0,1.0,1.0,164,,,
10.0,5,4deef404025cb87bec9c395b953cdfd9,37.8513755,-122.2525233,College Ave at Alcatraz Ave,2020-10-08T21:02:34.819000Z,,1602187943.0,1.0,1.0,166,,,
19.0,0,508ff9dac5112a003f225a2e7b8423a2,37.848152,-122.2521599,College Ave at Harwood Ave,2020-10-08T21:02:34.820000Z,,1602156208.0,1.0,1.0,167,,,
5.0,18,3f7bcb194b23b7ec05700eaaae5e2f6b,37.8053183,-122.2948365,West Oakland BART Station,2020-10-08T21:02:34.821000Z,,1602189565.0,1.0,1.0,160,,,
21.0,6,c2648d0ffed4d1f710ccaf79e9a304fa,37.8005161,-122.2720799,Franklin St at 9th St,2020-10-08T21:02:34.822000Z,,1602155304.0,1.0,1.0,162,,,
25.0,2,8302e5d11a6c84bac27a774de41474f9,37.7973195,-122.2653199,Lake Merritt BART Station,2020-10-08T21:02:34.833000Z,,1602183834.0,1.0,1.0,163,,,
14.0,5,43944ce65c342e60c0ccf1c9f5ec51f6,37.79857210846256,-122.40086898207666,Broadway at Battery St,2020-10-08T21:02:34.834000Z,,1602180970.0,1.0,1.0,9,,,
2.0,21,60031404d0e98d8de9b6531836dc0888,37.34113203547954,-121.89284384250641,2nd St at Julian St,2020-10-08T21:02:34.835000Z,,1602176075.0,1.0,1.0,357,,,
6.0,12,ebd426a5ecb42b3aa47238c7f8093afd,37.769188178104585,-122.42228507995605,Valencia St at Clinton Park,2020-10-08T21:02:34.836000Z,,1602189694.0,1.0,1.0,356,,,
9.0,21,a7d703c1d843d22ee42adb5e6db291da,37.755367132158526,-122.38879501819609,23rd St at Tennessee St,2020-10-08T21:02:34.837000Z,,1602185538.0,1.0,1.0,355,,,
20.0,3,5ea5e58b4dc5550721049acb54220651,37.72694296622841,-122.40659952163695,Goettingen St at Bacon St,2020-10-08T21:02:34.838000Z,,1602175937.0,1.0,1.0,352,,,
3.0,16,c2e3051962238764d5e968e6f4544485,37.86906047545393,-122.29339957237242,10th St at University Ave,2020-10-08T21:02:34.839000Z,,1602184557.0,1.0,1.0,351,,,
5.0,26,33424dfd71dd02911d83b5b683e55791,37.771431362921085,-122.40578681230545,8th St at Brannan St,2020-10-08T21:02:34.840000Z,,1602188103.0,1.0,1.0,350,,,
12.0,7,3367402e41d84a3c70c5056e5312bb24,37.729278651730276,-122.39289611577988,Williams Ave at 3rd St,2020-10-08T21:02:34.842000Z,,1602156811.0,1.0,1.0,358,,,
17.0,2,c8131aed6f3df2f78149eb338df66e66,37.8178269,-122.2756976,San Pablo Ave at 27th St,2020-10-08T21:02:34.843000Z,,1602181137.0,1.0,1.0,216,,,
10.0,9,747ad69590452aaad4ca15ffb1c70944,37.8233214,-122.2757325,Market St at Brockhurst St,2020-10-08T21:02:34.853000Z,,1602155606.0,1.0,1.0,214,,,
22.0,1,8a8e891c438cd31f8c9f9f52201ea157,37.8225475,-122.2663179,34th St at Telegraph Ave,2020-10-08T21:02:34.854000Z,,1602183550.0,1.0,1.0,215,,,
18.0,13,e39f47e22d92b577730c9775a91ada5f,37.824892529951114,-122.26043654610294,Mosswood Park,2020-10-08T21:02:34.855000Z,,1602175412.0,1.0,1.0,212,,,
20.0,3,8ecedfe82a3e35413e8a45da10ace67b,37.8277573,-122.2567156,Broadway at 40th St,2020-10-08T21:02:34.859000Z,,1602183349.0,1.0,1.0,211,,,
6.0,21,891294b26b673dc172e2dc00d96ccf2e,37.3509643,-121.9020161,Mission St at 1st St,2020-10-08T21:02:34.869000Z,,1602190118.0,1.0,1.0,288,,,
0.0,18,7c2a6fcca214cf03806ad50164de0f0e,37.3383952,-121.8807965,9th St at San Fernando St,2020-10-08T21:02:34.871000Z,,1602155609.0,1.0,1.0,281,,,
8.0,15,a4d58de82f6475801e4bf6cf97ecd387,37.3371223728942,-121.88321471214294,San Fernando St at 7th St,2020-10-08T21:02:34.872000Z,,1602190639.0,1.0,1.0,280,,,
21.0,6,086b31d113c141a26d19612139ad8956,37.78352083526095,-122.43115782737732,Webster St at O'Farrell St,2020-10-08T21:02:34.881000Z,,1602190204.0,1.0,1.0,285,,,
14.0,5,fcbb52bd7f4fcf0f57a7cc47078c7ff4,37.78487208436062,-122.40087568759917,Yerba Buena Center for the Arts (Howard St at 3rd St),2020-10-08T21:02:34.883000Z,,1602187650.0,1.0,1.0,284,,,
4.0,15,03ec647221434cdad0abf4907706e949,37.32673,-121.8892731,Almaden Blvd at Balbach St,2020-10-08T21:02:34.884000Z,,1602174118.0,1.0,1.0,287,,,
6.0,17,be806da4e80f7bd2ce97de96d896036a,37.8628271,-122.2902305,Channing Way at San Pablo Ave,2020-10-08T21:02:34.885000Z,,1602156510.0,1.0,1.0,263,,,
5.0,10,55287fdab6af4d37f97e17770b823bbe,37.869966707604036,-122.28653311729431,West St at University Ave,2020-10-08T21:02:34.887000Z,,1602156811.0,1.0,1.0,262,,,
14.0,5,54346a82070e38f3cb2246ef4bc0062f,37.8618037,-122.2535687,Derby St at College Ave,2020-10-08T21:02:34.888000Z,,1602188860.0,1.0,1.0,267,,,
12.0,11,0eddf1befddc9f3a1264cc05bf1a5e6a,37.8624644,-122.2647911,Parker St at Fulton St,2020-10-08T21:02:34.889000Z,,1602184858.0,1.0,1.0,266,,,
6.0,9,e69e4dce53bdbe1ffe17185ee72fdcae,37.8588682,-122.2912095,Ninth St at Parker St,2020-10-08T21:02:34.890000Z,,1602184814.0,1.0,1.0,265,,,
16.0,3,e526d675e9f591823eb822bebb0630b0,37.8623199,-122.258801,Telegraph Ave at Carleton St,2020-10-08T21:02:34.892000Z,,1602185558.0,1.0,1.0,269,,,
12.0,3,3517615a65dfa3f553314209851bf8c6,37.85749021457153,-122.26157784461977,Ellsworth St at Russell St,2020-10-08T21:02:34.901000Z,,1602188634.0,1.0,1.0,268,,,
20.0,10,780cbaed92260f59e763de62b4cebe1f,37.776619,-122.417385,Market St at 10th St,2020-10-08T21:02:34.904000Z,,1602190840.0,1.0,1.0,58,,,
24.0,3,23c911eba61c38bd79e4df21cf9a8bc6,37.7770527,-122.4295585,Webster St at Grove St,2020-10-08T21:02:34.905000Z,,1602190551.0,1.0,1.0,55,,,
14.0,9,4e8692f7a9eae9f0575945f02a87ccce,37.77754677017323,-122.43327409029006,Alamo Square (Steiner St at Fulton St),2020-10-08T21:02:34.906000Z,,1602190465.0,1.0,1.0,54,,,
19.0,6,0d1cc38593e42fd252223058f5e2a1e3,37.77341396997343,-122.42731690406801,Koshland Park,2020-10-08T21:02:34.907000Z,,1602186557.0,1.0,1.0,56,,,
14.0,13,98c24c05dd22720e562f0c3590fabfa4,37.77610091264586,-122.4530929327011,Parker Ave at McAllister St,2020-10-08T21:02:34.908000Z,,1602189959.0,1.0,1.0,51,,,
33.0,6,76f3d32a941219346e34c87820139711,37.780526,-122.390288,2nd St at Townsend St,2020-10-08T21:02:34.912000Z,,1602188674.0,1.0,1.0,50,,,
20.0,6,074ef2e71ff08fd484f93827ed83dafd,37.775946,-122.4377775,Grove St at Divisadero,2020-10-08T21:02:34.913000Z,,1602189241.0,1.0,1.0,53,,,
18.0,9,45d4ba912fdbaf0e9d69cf9a1bde9a76,37.7774157,-122.4418376,McAllister St at Baker St,2020-10-08T21:02:34.914000Z,,1602190304.0,1.0,1.0,52,,,
15.0,4,8846b5e327d73c5c91f52afb03bee796,37.7644783,-122.4025701,Rhode Island St at 17th St,2020-10-08T21:02:34.937000Z,,1602188710.0,1.0,1.0,114,,,
11.0,10,d4dd785ae972a1c253a4b1b4c14ea507,37.7637085,-122.4152042,17th & Folsom Street Park (17th St at Folsom St),2020-10-08T21:02:34.939000Z,,1602188099.0,1.0,1.0,110,,,
3.0,12,ca3529cb0093cf568576c95492de5a68,37.7610471,-122.4326417,18th St at Noe St,2020-10-08T21:02:34.953000Z,,1602188375.0,1.0,1.0,119,,,
1.0,18,59f57a632668a24ab18d8bc9ff703af2,37.3600013909666,-121.87877833843231,23rd St at Taylor St,2020-10-08T21:02:34.956000Z,,1602180774.0,1.0,1.0,421,,,
5.0,25,be206c6cb9c61276d1e3b9ad2a0b8060,37.32031582108647,-121.87009871006012,South San Jose State (7th St at Humboldt St),2020-10-08T21:02:34.957000Z,,1602157113.0,1.0,1.0,423,,,
0.0,23,8521a7fa5b015f5cf91a490ca08e72d6,37.33677476275722,-121.90914899110793,Stockton Ave at Lenzen Ave,2020-10-08T21:02:34.958000Z,,1602157113.0,1.0,1.0,422,,,
6.0,13,25b03a236b79e665a5ed9d316388b9cd,37.31128394611736,-121.89632534980774,Bird Ave at Willow St,2020-10-08T21:02:34.960000Z,,1602184528.0,1.0,1.0,425,,,
9.0,10,e14686289c6158d279b29ef56cae6582,37.799207926286,-122.43412166833876,Greenwich St at Webster St,2020-10-08T21:02:34.961000Z,,1602183999.0,1.0,1.0,424,,,
7.0,20,a39949a03aa488410e33371365084987,37.32096853145443,-121.90829604864119,Auzerais Ave at Lincoln Ave,2020-10-08T21:02:34.962000Z,,1602187214.0,1.0,1.0,427,,,
9.0,10,604d2b0f495cd7363effb81982012f93,37.3233446905968,-121.91349685192107,San Carlos St at Meridian Ave,2020-10-08T21:02:34.964000Z,,1602171811.0,1.0,1.0,426,,,
5.0,10,8a8fb99412d0a44f24a97f4862e1b9d4,37.336802,-121.8940901,San Pedro Square,2020-10-08T21:02:34.973000Z,,1602188916.0,1.0,1.0,308,,,
14.0,9,53caaaa3c38e8f655c479672973ef040,37.337391,-121.886995,San Jose City Hall,2020-10-08T21:02:34.974000Z,,1602181370.0,1.0,1.0,309,,,
7.0,12,9e5ac45cfc500231c17fbc5a3709ff44,37.3172979,-121.884995,Palm St at Willow St,2020-10-08T21:02:34.975000Z,,1602186060.0,1.0,1.0,300,,,
